author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l
Ацо Шопов,Кон галебот што кружи над мојата глава,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Бидување несигурен/колеблив
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат желби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Старо небо,"Старо небо

Под старото небо, небосклон заличен,
она било некогаш: сјајот на крвта.
Грла што бевме, колку сме сите сични,
сега мижам, а ноќва самца се плетам.

Колку бевме девет, сме пропуст и ранлива.
Што изгубив во мрачините што надоаѓаат?
Јас, што очи го губам, а срцето страшливо,
немоќна што бескрајно во небото вајкам.

Бидејќи сум едничка, мислам, времето стари.
Тажната смртност во мене длабоко се вснова.
Можеби ќе ја најдам таа снага да стапи
меѓу старите искри и пепелта нова.",1268,265,1533,3840,66.81684875488281,0.0032374654113142,0.0,0.0,0
Ацо Шопов,Треба да бидеме подобри,"Фигуративен јазик
Активен глас
Машки заменки
Женски заменки
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со религија
Зборови фокусирани на сегашноста
Повторени зборови
Интерпункциски симболи",Стари сончеви утрисја,"Стари сончеви утрисја

Поглед ми лута низ стари сончеви утрисја,
каде небото с'лзи молкум крвави.
Бидеме т'га, се чини, сите сме ние
наследници тажни на старите бави.

Бегам од темни, непознати погледи,
что ме следат ко' очи ждерани.
Грла пламенат во молк,
с'рца препелени се стани.

Колку пати да се одберам, избришам, испратам -
овде се враќам, овде сум роден.
Тука во овие утрина старинстворени,
каде никој немил не е посрамен.

Со стари раце ги милувам ѕидините мои,
со очи стари, приспани, набрани.
Ги запалувам из' нив сонувани огниш'та,
ги буркам спомени, толку одамна заборавени.

Овде, в' ова старо време на старите небеса,
радувам се јас, болувам јас, молчам јас.
Во тишина бдам, далеку од очи любе-мрачни,
едно сум со сите летни сончеви часови.",857,388,1245,4630,57.845985412597656,0.0020048848888841,0.0,0.0,0
Анте Поповски,Од сина тишина зборови,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Зборови за комуникација
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Еве ја - песна за неа,"Еве ја - песна за неа

Еве ја, нејзината душа - пространа и моќна
Вадејќи нешта од её помеѓу редови
Фрагменти од живот - нејзините жалби
Сега во моите очи одбегнува
Снимка од нејзиното битисување
Бог знае што уште крие во себеси

Нејзиниот глас, јасен и вибрантен
Зборува за нејзините денови, за нејзините ноќи
Во нив срцебиење - живот, спомени, одгатнувања
Еве ја - нејзината меморија, преполна со искрени идеи
Сеќавањата ја водат низ минатото, замаглено, некогаш радосно
Сега нејзиниот поглед меланхоличен, притивок

Нејзината перцепција отвора нови хоризонти
Ја гледам - мајчински, загрижено, полна емпатија
Некогаш живееше, некогаш беше тука
Сега само - еве ја, нејзината сенка која останува
Еве ја - со нејзиното време, нејзиниот збор, нејзиното повлекување
Никој повеќе нема да може да ја досегне.",648,418,1066,4740,22.31022453308105,0.0044809851941295,0.0,0.0,0
Анте Поповски,Две тишини,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Прикажување меѓучовечки конфликт
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Се враќам дома,"Се враќам дома

Еве, една вечер уморен од нештата,
Ги собирам моите раце во моите прегратки.
Враќам се дома, самотен меѓу толпата,
Откако себеси од себеси сè повеќе се раздалечувам.

Во пустите улици, луѓето брзаат кон своите домови,
Нивните разговори ми звучат толку оддалечени.
Ги слушам нивните збора, но ниту еден не ми е близок,
Ниту едно срце не чувствувам како вело мое.

Господе, погледни ме, еден од твоите синови,
Што зајмува пат кон недоближна ќутеа.
Загубен меѓу твоите создавања, душата ми плаче,
Баран од сите, а сепак никој да ме сфати не сака.

Дај ми знак, дај ми зборови, дај ми твоја вистина,
Да се вратам дома, меѓу нас повторно да бидам еден.
Да остават нештата, да бидам со себеси само,
Да го најдам патот кон вечниот мир и спокој.",653,391,1044,4859,36.95787048339844,0.0047236577872671,0.0,0.0,0
Анте Поповски,Време,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Едно послание од минатото,"Едно послание од минатото

Одекот на минатото душата ја мрачи,
Оставајќи белези што не можат да избледат.
Еве го, тука, фрагментот скриен во себе,
Со јазик полн со сенки и солзи.

Една тага зазема вид,
Го навлажнува погледот, го притиска срцето.
Нашиот бог, чинител на животот, ја востановува смртта,
Враќајќи ја темата за постапка бесповратна.

Времето тече брзо, нескротливо,
Оставајќи нас со болка во себе.
Зошто оваа слика секогаш се враќа?
Зошто нема да не остави на мира?

Еве, сабјата на меморијата ја оголува раната,
Пробивајќи се низ коските до душата.
Никој да не остане - ни Бог, ни човек,
Само треперењето на таа една, записана свеќа.",621,331,952,4171,36.04435348510742,0.0073425608588592,0.0,0.0,0
Анте Поповски,Свештен страв,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Прикажување меѓучовечки конфликт
Зборови поврзани со меморија
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Броеви",Заветот на гревот,"Заветот на гревот

Еве нас, овде, каде време застина.
Една, во неговиот гнев, сега е мојата.
Беше само миг, безброј нешта возбуна, но
никој не дојде да ми помогне, да ни помогне.
Себеси ја оставија, во недело што вратум на себеси врза.
Од сеќавањето, веќе нема никакви траги, ниту збор, ниту миг,
освен тага, обременета со вина, што здивот ми го краде.

Исцрпен, колена се свиткуваат, сега погледот се свртува кон Бога,
молејќи за спас. Но, одговор нема, едино судбина неумолива,
со своите зброви бескрајни, ме следи од минатото, моето време.",621,280,901,4097,56.06034851074219,0.0033418222912648,0.0,0.0,0
Анте Поповски,Ќе ме најдеш,"Фигуративен јазик
Долга реченица (run-on)
Активен глас
Машки заменки
Неутрален тон
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Интерпункциски симболи",Еден ден од нашите животи,"Еден ден од нашите животи

Еве ни еден ден од нашите животи,
Исполнет со нешта, што себеси ги пробаме.
Неговиот глас одекнува во нас,
Нè тера да се вгледаме во себеси.

Во тишината, сам со своите мисли,
Гледам како времето брзо поминува.
Моите сенки се нижат крај мене,
Никој друг не ми е до рака.

Беше некогаш, кога со сите заедно бевме,
Кога нашите смеа ги полнеа дворовите.
Сега, ете, еве ни само јас и моите мисли,
Гледам смртта што на секој чекор ни виси.

Во овој момент, тука, сега,
Јас се гледам себеси, го прифаќам она што биле.
Еве, оваа есен, овие дождови,
Тоа сум јас, тоа сме ние, еве ги нас.",746,335,1081,4133,43.42924118041992,0.0054862927303214,0.0,0.0,0
Анте Поповски,Кон Македонија,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Еден несреќен предел,"Еден несреќен предел

Еве нас, заробени во оваа еднолична слика,
кадешто никој не зборува, ниту пак поздравува.
Само тишина исполнува празен простор,
каде ехото на нашите гласови ќути заувек.

Под бремето на самотијата, нашите души песна никогаш не создадоа,
туку оковани во мракот, викаa во своите спомени.
Колку тага полни ги нашите очи, 
кои ниту еден сјај не можат да го достигнат.

Сѐ што остана од нас е тага и жал,
затворени во минатото, што ни ја допира крвта.
Еден несреќен предел, каде умот побегнува од својот небесен сјај,
и каде божественото чувство на време попушта во својата моќ.",754,291,1045,4224,45.40129470825195,0.0018919562724255,0.0,0.0,0
Анте Поповски,Македонија,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи",Игра на сенки,"Игра на сенки

Еве една, што пантам себеси,
Нешта што минаа, сенка што мрвка нас.
Никој не го слуша нежниот глас,
Мртво лисје што шушти во нашиот свет.

Неговиот пристап е исполнет со фрагменти,
Долго потрага во нашиве минати презенти.
Бог на културата, вечност што ни беше дадена,
Моите гревови од минатото изгубена.

Времето што бега, сега во сопственост,
Никој не ја гледа драмата на оваа претстава.
Во самотија се губиме, мртви сенки на наша сила,
Самите себеси ги губиме без разлика на игрите.",655,261,916,3794,53.08595275878906,0.0051840833113336,0.0,0.0,0
Анте Поповски,Спроти Велигден 1979,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Просоцијално однесување
Бидување љубезен
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Дом што не те заборава,"Дом што не те заборава

Еве го оној дом, во себе што прима
Кога душата жедно по него копнее.
Негова мојот, во него срцето чилее,
Акрополот што вера и љубов го одима.

Тука, каде што јасно светат крвави зари,
Внатре кај слободата се пишат дела храбри.
Тука, Господ наш благослов ни испраќа,
Згора, со својата рака ни благоволи.

Што беше некогаш, што е сега ту,
Еве, во вечност неговата душа вну.
Еден храм, едно царство, едно мило место,
Наше го викаме, удомено, обесено.",685,246,931,3372,64.83458709716797,0.0036699129173951,0.0,0.0,0
Анте Поповски,Наслутувања,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Измама на времето,"Измама на времето

Еве, тоа беше некога'
Вечност се чинеше, та никога'
Сенките на минатото полека се мешаат,
Со моментите што се губат, што не стасуваат.

Тага се таложи во мојот поглед,
Негативните мисли ме задушуваат.
Времето бегаше, не оставајќи никој,
Само празнина и неспокој.

Визиите се маглести, конфузни,
Како одјекот на погребен звук.
Животот се исцедува капка по капка,
Оставајќи ме заробен во вечната празнина.

Еве, тоа беше некога'
Но сега нема ни тоа, ами самата себеси.",511,258,769,3261,30.24138832092285,0.0041341378531495,0.0,0.0,0
Анте Поповски,Секој саме,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Зборови за комуникација
Неутрален тон
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Една безмилосна песна,"Една безмилосна песна

Еве, една нешта тука беше,
Самата себе не можеше да се најде,
Никој не можеше да ја спаси.
Нејзиниот неговиот, нејзините моите,
Сè изгледаше толку далечно.

Тука, во долгата шума на зборови,
Нејзината песна еко отекнуваше,
Немајќи ниту еден да ја слушне.
Само тишината беше нејзин бог,
Што ја гледаше, но никогаш не ја спаси.

Сега, секогаш кога ќе помислам на неа,
Вечно запрена во момент на време,
Моето срце тажно чека нешто,
Што никогаш нема да дојде.
Еве, една безмилосна песна, сама себеси изгори.",639,290,929,3886,23.95091438293457,0.0070721617249422,0.0,0.0,0
Анте Поповски,Не смеам да заспијам – ќе ми исчезне од сонот,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Зборови за комуникација
Увид
Негативна емоција
Анксиозност
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со привлечност
Зборови кои изразуваат потреби
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Нема крај,"Нема крај

Една жена со свои нешта,
еве ја, таа сама застанува.
Моите мисли како сенки ја следат,
а нејзиниот глас одекнува тажно.

Таа ми зборува за својот неспокој,
за своите болки што ја измачуваат.
Никој освен неа не ги слуша,
во себе ги крие, никому не ги открива.

Беше дамар што бесно чукаше,
беше немир што ја растргаше.
Нејзините очи се пуни со солзи,
а душата е заробена во тага.

Колку време ќе ја држи овој товар,
колку долго ќе носи тој внатрешен бол?
Нема крај на невидливите звуци,
нема крај на нејзината осама.",640,279,919,3374,32.414241790771484,0.0036791835112556,0.0,0.0,0
Анте Поповски,Сè друго надежта ќе го стори,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Позитивна емоција
Позитивен тон
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Интерпункциски симболи",Единствен Пат,"Единствен Пат

Еве, еден ден ни беше даден,
да го живееме на наш начин,
со секој нов здив да го почитуваме.
Нештата што се око нас ни шепотат,
дека сме во патување - чекор по чекор,
од еден до друг момент на нашиов живот.

Беше тука нешта што го осветлија патот,
наш е изборот да ги следиме или не,
да ја прифатиме светлината што ја носат.
Нека не залуташе никој во темните дечи,
сите сме дел од еден долг и извиткан пат,
само ако со срце и душа го прифатиме.

Никој не е сам на ова патување,
нашиот Бог секогаш е тука со нас,
да ни ја дава силата да одиме напред.
Моите очи гледаат дека сме на правилен пат,
себеси го наоѓаме во сите нас,
еве, еден ден ни е даден да го живееме.",688,343,1031,4522,33.99073791503906,0.0025767125585646,0.0,0.0,0
Анте Поповски,Кога си далеку,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Неутрален тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Неизбежното,"Неизбежното

Еве, нѐ снема сите,
нашата сенка истанува во вечноста.
Нас нè нема, ама сѐ е тука:
неговиот дамар, нејзините зборови,
моите мисли - зароени во времето.

Еве, пристапуваме кон себеси,
нестанувајќи во воздухот.
Никој не може да нѐ задржи,
ниту бог ниту човек.
Само еден миг не бевме тука,
една борба ги споила сите нас.

Еве, душата ја фрламе низ прозорецот,
започнува новиот циклус на живот.
Со својата само едно сме ние,
но не можат две да бидат едно.
Сите ние бевме едно,
сега пак еве нè нема...",584,285,869,3591,52.624271392822266,0.0030392743539474,0.0,0.0,0
Анте Поповски,TOHU VA BOHU 2,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Останат во сеќавањата,"Останат во сеќавањата

Фрагменти од некогашните надежи,
Еве нас сега - сами, заборавени.
Една рана, во срцето длабоко,
Никој да ја не забележи, залечи.

Долго време мина, ноќи беа темни,
А душата моја обвиена во жал.
Неговиот неприсутен поглед
Ме следеше како сенка, во немир вечен.

Сега, во тишината, јас го споменувам,
Како истекота минутите на времето.
Нема да го најдам никаде, ниту во себе,
Заминал е оставајќи ме сама во болката.

Бог нека биде со него, каде и да е,
Бар тој да најде мир што овде не можев.
Ќе останеш дел од мене - во моите спомени,
Додека сумракот не ме покрие со својата сен.",591,311,902,4391,42.14484024047852,0.0025206609348694,0.0,0.0,0
Анте Поповски,Тие малечки нешта околу нас,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Морализирање
Зборови за комуникација
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Еве нешта,"Еве нешта

Еве нешта што ме привлекуваат,
Еднаш за секогаш,
Нас твоите меморирани низи.
Себеси ги рефлектирам
Во твоите визуелни забелешки,
Твоите аудитивни увиди.
Морам да ти признаам,
Каков дом е твоето внимание,
Колку культурни фрагменти
И колку религиозни зборови
Се раѓаат во твојата меморија.
Дали во оваа минута
Моите зборови ќе имаат некое значење?
Дали ќе успеат да бидат
Просоцијално и морализирачко огледало
На твоето битие, давајќи ти допир
На света реалност?
За жал, никој освен Бог не копнее по ништо,
Но ете, еве нас, обидувајќи се да разбереме,
Во овој тишок миг на вечноста.",911,324,1235,3472,34.71976852416992,0.0006250317896828,0.0,0.0,0
Анте Поповски,Коледе,"Фигуративен јазик
Активен глас
Машки заменки
Бидување љубезен
Зборови за комуникација
Позитивна емоција
Позитивен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со внимание
Зборови кои изразуваат потреби
Зборови поврзани со храна или јадење
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Одекот во твоите очи,"Одекот во твоите очи

Пред тебе застанувам,
упивајќи се во твојот поглед.
Во него трепери одекот
на илјадници светови,
занес што ме обзема.

Зборувај ми, мој ангелe,
со твојот љубезен глас,
допри ме со нежни зборови,
нека твојот збор ме поведе
низ меани на срцето.

Преда мене забличка извор
од искрени емоции,
обзема ме твојата топлина,
отвора ми нови видици,
што само ти можеш да ги достигнеш.

Во твојата визија се наоѓам,
опфатен од твојата грижа,
во тој сјај што ја обзема душата,
ја наоѓам целта на своето битие,
чувствувам себесе во тебе.",1200,292,1492,4600,25.736343383789062,0.0064328976565503,0.0,0.0,0.0
Анте Поповски,Мојот татко,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат семејство
Интерпункциски симболи",Песна за минатото и иднината,"Песна за минатото и иднината

Еве нас во овој миг
Расфрлани, фрагментирани
Како листови од некое давно време
Што секогаш се враќаат во нашата меморија.

Неговиот поглед, нашите мисли,
Заплетени, преплетени
Во магичен танц на постоењето.
Никој не знае каде води овој пат,
Ниту пак ние самите.

Но еве, ете нас, 
Во вечност фатени,
Под погледот на Бога,
Во чии рацe се нашите животи.
Нашето минато ја црта нашата иднина,
А сега е мост меѓу нив.

Нека нашите семејства нè водат,
А времето нека нè обликува.
Нека домот биде наш прибежиште,
Каде можеме смело да го погледнеме себеси.

Тивко, стегнато, се движиме напред,
Кон она што не знаеме, но што нè чека.
Со надеж во срцата, со вера во душите,
Го пречекуваме новиот ден.",657,376,1033,4550,43.80830001831055,0.0052419663767198,0.0,0.0,0.0
Анте Поповски,Љубовна,"Фигуративен јазик
Активен глас
Женски заменки
Зборови за комуникација
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со храна или јадење
Зборови фокусирани на минатото
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Застанала во времето,"Застанала во времето

Еве, една жена застанала во времето,
нејзиното сеќавање - мозаик од слики
што оживуваат во нејзината меморија.
Таа ги гледа сите нешта, чувствувајќи
како секунди, минути, часови ја окупираат,
како минатото се преплетува со сегашноста.

Во неа се буди жешко чувство, некогашна страст,
се распламтува огнена желба да се врати назад,
во нејзините млади денови, кога сѐ беше ново,
сладок вкус на незабележано време.

Но, никој не може да ја врати назад,
сега е само еден застанат миг, меланхолична слика
што замрзнува во нејзиниот ум, белег на неповратното.
Полека, уморно, таа ја прифаќа својата судбина,
свесна дека времето е неумолива категорија,
дека залудно би се бореле против тоа.",603,335,938,4600,33.98933410644531,0.0055028312438292,0.0,0.0,0
Анте Поповски,Само чемрееме,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Машки заменки
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Бидување несигурен/колеблив
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи","Еве, ме овде","Еве, ме овде

Еве што е, го гледам
тој мрачен лик, што брои ден по ден.
Нему ми недостига својот блесок,
тој го загуби своето сјај.

Некој бројот му го темни, го гаси
го прекриваше со тишина.
Не го пречи, не го оставајте.
Изотарен е тој, изморен, тажен.

Што ги загуби моите радости,
што отиде од мене оддалеку?
Еве сум тука, наредено сум го видам,
но зашто тој ме остави самиот?

Дали можам да го поправам?
Дали можам да го вратам назад?
Молба ли ми е, или само глас?
Еве ме, стојам тука, немоќен сум.",766,275,1041,3279,29.45047950744629,0.0058584141306901,0.0,0.0,0
Анте Поповски,Расфрлани се моите мисли,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Прикажување меѓучовечки конфликт
Зборови за комуникација
Бидување несигурен/колеблив
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови кои изразуваат потреби
Зборови кои изразуваат недостаток
Зборови поврзани со ментално здравје
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи
Оксфордска запирка",Еден од нас,"Еден од нас

Еве нас, кои го делиме овој фрагмент на реалноста,
Обидувајќи се да ја пронајдеме својата улога.
Немирни погледи, обвиени во колебање,
Несигурност одѕвонува во речите наши.

Зборови за комуникација, осамени и неискажани,
Хаотично се судираат во нашите умови.
Негативни емоции, тага што нè губи,
Одземаат надеж, остануваме со празнина.

Во потрага по визуелните знаци,
Очајнички бараме знаци на спас.
Потребите од припадност нè гризат,
Недостаток на разбирање го чувствуваме.

Душевниот немир како тежок товар,
Го носиме во нашите ментални склоништа.
Зад порталот на културните табуа,
Евоцираме спомени за изгубениот дом.

Иако мигот нè засенува, недоволен,
Обземени сме од сеќавање на минатото.
Меѓу тишина и молк, единствено време ни е сегашниот миг,
Како да одѕвонува песна која не успеваме да ја запеаме.",796,412,1208,5527,38.99610137939453,0.0027019500251313,0.0,0.0,0
Анте Поповски,Книга врзана со синџири,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Неутрален тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Оклузивните дни,"Оклузивните дни

Еве, стоиме сами во овие оклузивни дни,
Преливајќи се во сродството на времето,
Како фрагменти топли и маслини
Разлеани во неговиот тажен ритам.

Нашите гласови одекнуваат во тишината,
Како зборови-комуникатори, во сеопфатен спомен.
Ниеден бог не може да ги врати моите
Изгубени годни, нестануваат во заборав.

Само смртта е конкретна, крај на сè,
Нејзините крљушти добиваат моќ над нас.
Еве ја, во неутрален тон, како ѕвездена мигновеност,
Забрзувајќи го ритамот на нашата вечност.",600,273,873,3883,50.40182113647461,0.0034219835139399,0.0,0.0,0
Матеја Матевски,Поле,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Зборови за комуникација
Увид
Зборови поврзани со меморија
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со внимание
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Чекор по чекор,"Чекор по чекор

Пред да ѕвони ветерот,
Каде што патот се губи,
Сум здобиен со увид -
Копнежот длабоко почива.

Низ сеќавањата, мигови вечни,
Некаде сега чекорам,
Низ светот што пред мене се отвора,
Со вниманието устремено кон иднината.

Времето што поминало,
Животот во кој сум бил,
Трага оставаат на мојата душа,
И во спомените ме влечат назад.

Со мирен тон, јас гледам наоколу,
Околу мене, низ просторот,
Движењето што ме води напред,
Кон крајот - конечност, смрт.",787,257,1044,3548,53.59087371826172,0.0039098261850786,0.0,0.0,0
Матеја Матевски,Дождови,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Женски заменки
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови кои изразуваат замор
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Зборови кои означуваат мажи
Интерпункциски симболи
Оксфордска запирка
Зборови во загради",Тага за спомените,"Тага за спомените

Пред мене се редат дните
и ѕвонат во копнежот, каде
патот низ шумата се губи
а јас сум некаде-сега.

Низ седумте врати на времето
одекнуваат гласовите од минатото,
шепотите на сеќавањата што трепкаат
како ѕвезди во мрачната ноќ.

(Таму) некаде, во длабините на душата,
спомени за загубената младост почиваат,
копнежот за изгубените моменти расте
и ме притиска со својата тежина.

Денес сум замислен, уморен,
во очите мое тага отсјајува,
а срцето тжно ми ѕвони
за она што веќе замина.",737,264,1001,4274,54.681419372558594,0.0005400372724615,0.0,0.0,0
