author,song_title,styles_to_apply,name_of_new_song,new_song,input_tokens,output_tokens,total_tokens,ms,perplexity,bleu_score,rouge_1,rouge_2,rouge_l
Милош Линдро,ЕНОХ НА ТРЕТОТО НЕБО,"Фигуративен јазик
Активен глас
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Затоа сум тука,"Затоа сум тука

Небото ме остави во сенката,
сите го отфрлија мојот глас.
Него веќе не го слушам,
таму каде што не можам да појдам.

Земните ме затфрлија,
седумте небесни ме напуштија.
Небесата го скрија својот лик,
затоа туку ме оставија.

Видов како земјата ме крие,
не ми дозволи да влезам во нејзиното срце.
Сега лутам низ вечност,
без да знам кога ќе застанам.

Времето се истопи,
оставајќи ме во бескрајното пустош.
Сега сум само сенка,
без да можам да допрам или да почувствувам.

Пеколно ме боли,
душата искрвави.
Затоа сум тука,
чекајќи да ме пронајдат.",892,301,1193,5978,24.00480842590332,0.0022379794213801,0.0,0.0,0
Милош Линдро,ЗЕМЈОМЕРОТ ЈА МЕРИ ВИСТИНАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Тага
Неутрален тон
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови кои изразуваат замор
Зборови поврзани со смрт
Зборови поврзани со време
Интерпункциски симболи",Небесна тага,"Небесна тага

Кога ја стигнав пустата земја,
видов небеса што блескаат бледо.
Сите седумте ги допрев со дланките,
но не можев да ги допрам до крај.

Затоа таму, на оние далечни висини,
почнав да скитам со замор во очите.
Сите таму беа земни и неми,
ми ги криеја патиштата до него.

Седејќи под звездите, ја чувствував неговата тага,
како таа ме објаснува и грее во неизвесноста.
Затоа сега, кога го нема, небото се чини толку празно,
а времето што минува ме осамува во оваа земја.",905,243,1148,5510,42.897254943847656,0.0021029146462957,0.0,0.0,0
Милош Линдро,"ЛАЈ, ЈОКАСТА И ОЈДИП,","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Зборови за комуникација
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Небесна тага,"Небесна тага

Во небото сни раселени души,
со поглед што тага и немир гушка.
Седумте кули, што на земјата гушат,
се нишаат како ветерот ги влуши.

Таму, во вишните, што вечност ги грубат,
лежат сенки и спомени што не згаснуваат.
Сите тие видели неба и земјени сфери,
а сега само тамно небо над нив се распира.

Земјата што ја прегрната, се чини далеку,
небесата се затворени, нема пат кон неа.
Затоа душите плачат, небо тужно ридаат,
во сонот на вечноста што ги замолчува.

Него го видов, крај седумте кули, самотен,
како гледа низ темнината, но не може напред.
Тој плаче за земните привиди што го заробија,
кога одвоен беше од тој копнеж по крајот.

Тоа е тагата небесна, што во вечност ги вгнетува,
зашто повторно не можат во земни раце да бидат.
Со поглед што фрагменти на сеќавања таложи,
вековите ги пресовуваат, до ни жал за нив да ни дојди.",984,418,1402,8402,46.35196304321289,0.0025324644321439,0.0,0.0,0
Милош Линдро,РАЗМИНУВАЊЕ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Антисоцијално однесување
Морализирање
Зборови за комуникација
Негативна емоција
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови фокусирани на сегашноста
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Небесно призвание,"Небесно призвание

Седумте небесни врати се отвораат,
Сите земни погледи се вперени нагоре.
Видов го Него, таму во небесата,
Затоа сета земја го следи Неговиот зов.

Небото и земјата се здружуваат,
Сите души се исполнуваат со надеж.
Таму во висините, Неговиот глас ги пробудува,
Сите што жедно чекаат Негово упатство.

Небесата го повикуваат секое земно суштество,
Да се издигне над границите на овој свет.
Затоа, со свети мисли, души се воздигнуваат,
Кон Божествената светлина, што ги испollнува.

Време е за просоцијално делување,
Да се пресретне Неговиот благослов и милост.
Небото ни го покажува вистинскиот пат,
Да ја пронајдеме вечната радост во Него.",953,326,1279,5408,36.39853286743164,0.0032226191703918,0.0,0.0,0
Милош Линдро,НАДВОР,"Фигуративен јазик
Активен глас
Неутрален тон
Зборови поврзани со смрт
Интерпункциски симболи",Земјени небесни сеќавања,"Земјени небесни сеќавања

Седумте небесни тела
гледам како клизат низ небото,
во тајни разговори со земната суштина.
Сите што живеат на оваа проклета земја
го следат нивниот вечен танец,
што се вие и преплетува
меѓу сини ѕвезди и темни сенки.

Видов како тие се поклонуваат
пред тронот на вечната Смислa,
што се крие зад бледото лице на месечината.
Затоа сите ние, земни созданија,
бараме спас во нивните небесни прегратки,
што ветуваат постоење надвор од оваа,
изгубена во време и простор, земја.

Таму, во бескрајните небесни предели,
ќе најдеме мир и спокој
што овде никогаш не можевме да го достигнеме.
Затоа ги следиме нивните движења,
како златни нишки што ја преплетуваат
нашата мрачна судбина
со вечноста на небесните сфери.",840,358,1198,7568,33.316993713378906,0.0018153132360887,0.0,0.0,0
Милош Линдро,ЕНОХ НА СЕДМОТО НЕБО II,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Просоцијално однесување
Бидување љубезен
Морализирање
Зборови за комуникација
Увид
Неутрален тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Небесно кристално огледало,"Небесно кристално огледало

Во тишина небесна, во тажен силуети,
Сите земните паѓаат обремени со чети,
Го гледаат Него - тажниот што тука стои,
Затоа што во себе таму Светлина гори.

Во таквиот миг, кога видов ја Неговата форма,
Ме осветли Светлост што пројави се Река Одредена,
Што протекува од Него и ја следи пливајќи,
Онаа Светлост што ги седумте небеса раздвижува.

Земјата, таа печалива, во него се затекнува,
Бидејќи во нејзиниот корен таму некаде почива,
Тој што со секое природно нешто се среќава,
И во таа средба ја познава Вечната Љубов.",579,283,862,5762,46.982906341552734,0.0031099160625067,0.0,0.0,0
Милош Линдро,ОРФЕЈ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Говор за постигнување
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Броеви",Седумте небеса,"Седумте небеса

Во седумте небеса го видов
Него, сите што се таму
Голем и величествен, господар на времето
Што ни ја подари земјата, ни ја даде небесата

Над него седум ангели пеат
За светлината што од него струи
Со зборови од живот и надеж, гласот му ревни
Низ седумте простори на сите небесни светови

Таму, во седумте сини висини
Што ги спојува единствениот Господ
Видов движење на вечни сенки, земни ликови
Седумте земни и небесни, смртни и бесмртни

Затоа на земјата, во времето што ни го даде
Под сенката на седумте небесни кубрета
Чекаме, со верба во Него, со очи кон небото
Првиот глас што ќе ни го јави денот на спасението",948,298,1246,7367,39.905033111572266,0.0031130920528447,0.0,0.0,0
Милош Линдро,ГОСПОД ЕНОХУ (V),"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Просоцијално однесување
Антисоцијално однесување
Прикажување меѓучовечки конфликт
Морализирање
Индикатори за моќ
Негативна емоција
Лутинa
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Видот на небесата,"Видот на небесата

Седумте небеса ме гледаа,
Таму во далечината, сите,
Него го видов, небесниот,
Како што земните го срамат.

Затоа нѐ повлекуваат горе,
Во светот недофатен и чист,
Да бидеме што сме, јасни и преку,
Да не влечат долу, во земски мрак.

Туку секогаш да се издигаме,
Кон вечното, невидливото,
Кон небесата, каде што го гледаме
Бога, кој владее над сите.",1000,207,1207,5398,55.49415969848633,0.0033711032555583,0.0,0.0,0
Милош Линдро,ЕНОХ НА ВТОРОТО НЕБО,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Потоп на душата,"Потоп на душата

Небесата се затворија, небото се затвори,
Сите нас ни беа сведоци на штотуку прошло.
Него го видовме како заминува со своите магли,
Таму, горе, на небесните порти, каде што светли.

Земните создадоа безброј милниња,
Што голтаа ги седумте моиња на оваа долина.
Затоа, всушност, нема спас, нема надеж,
Бидејќи видов како животот станува ништо, без трага.

Нашите души се седумте моиња што тонат во темнина,
Тагата и безнадежноста ја голтаат нашата перцепција на живеењето.
Времето ни побегна, минатото ни се прејде,
Затоа, умреајќи, сме осудени да жалиме за земнините.

Затоа, таму горе, во небесните висини,
Сите гледаме како нашето видување останува без значење.
Затоа, самите себе се молиме за милост,
За да не бидеме осудени на вечен потоп на нашата душа.",925,372,1297,7241,29.57171630859375,0.0023613290532342,0.0,0.0,0
Милош Линдро,САМОЗАБОРАВ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со смрт
Зборови фокусирани на минатото
Интерпункциски симболи",Небесни споени души,"Небесни споени души

Со болки што до срце нè кунат,
Минатото нè кружи во сенка.
Сите линии небесни го спојуваат
Онаму, каде светлоста ја сонува.

Седумте очи на звезди се гледаат,
Тага ги кроти низ земни дождови.
Затоа што видов - небото плаче,
Земјата мора да ги прими оние што одоа.

Нему таму, среде сферите небесни,
Ќе ја наоѓаат мирноста, спокојот.
Оние што останаа, ги сокриваат
Во своите груди, замолкнатите ридови.",869,238,1107,5727,65.72325897216797,0.0025590065762365,0.0,0.0,0
Милош Линдро,СЛОВОТО-ЗНАК НА СИНОТ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Морализирање
Индикатори за моќ
Негативна емоција
Лутинa
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Небесните бои,"Небесните бои

Небото, големиот сведок,
Ги сакаше сите земни суштества.
Него, таму горе, го видов,
Што седеше на своето небесно седиште.

Седумте небесни бои се распослаа,
Во величеството на создавањето.
Затоа, земјата беше облеана
Во раскошните бои на небесата.

Видов како небото ја гледаше
Оваа земна драма што се одвива.
Затоа небото печалеше,
Бидејќи земните суштества страдаа.

Небото отсекогаш бдее над нас,
Сведок на нашите радости и тага.
Но, небесните бои секогаш ќе блескаат,
Како вечен потсетник на божјата благодат.",939,274,1213,6183,36.08835220336914,0.0029074985116641,0.0,0.0,0
Милош Линдро,ЕНОХ НА ШЕСТОТО НЕБО,"Фигуративен јазик
Активен глас
Позитивна емоција
Позитивен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Интерпункциски симболи
Броеви",Небесни огледала,"Небесни огледала

Во небесна дала,
меѓу седумте земни сфери,
над земната јама,
видов ликови на сите
што трајат во вечноста.

Таму, во огледалата небесни,
сгледав небо без граници,
со нивни одрази преточени,
пламнати во бескрајот.

Затоа гледам, и одвекува,
како припаѓаат на него,
на небесните портали,
на вечните свечности.

Одразите нивни, земјани,
во огледалата горди,
дотолку во небесата се видни,
дотолку на земјата се чујни.

Тука, стоејќи, ги слушам зборовите
сите, од него избликнати,
секој свој дух всадени во вечните,
секој во небесата склучен.",890,282,1172,5911,31.206422805786133,0.0037337614285719,0.0,0.0,0
Милош Линдро,"БЕЛЕЗИ: ОДЕК, ТАЛОГ","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Во мракот на небото,"Во мракот на небото

Во мракот на небото, сенки се раѓаат,
Небесните седумте души ме следат,
Затоа таму го видов него, го видов.

Стоеше сам, меѓу земните и небесните,
Отаде граница што сите ја препознаваме,
Кон нешто што е подалеку од сите нас.

Во неговите очи таа тага живееше,
Сета земја одлучи да ја напушти,
Да се врати таму каде што припаѓа.

Го видов како си заминува, во далечината,
Како мрачните облаци го голтаат,
Покривајќи го целиот во своите темни бои.

Останав сам, меѓу земните и небесните,
Оплакувајќи го тоа што се случи,
Гледајќи во она небо што го седумте го чуваат.",923,301,1224,5470,31.19834518432617,0.0031467396683983,0.0,0.0,0
Милош Линдро,СТРОЕЊЕ,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Интерпункциски симболи",Небесата ме зоваат,"Небесата ме зоваат

Во небото го видов,
Сите седумте небесни,
Шепотот што ми зборуваше,
Таму долу на земјата.

Смртта ми гледаше во очите,
Но јас ја видов и ја чув,
Во далечината небесна,
Што ме повикуваше.

Затоа кренав поглед нагоре,
Кон оној што ме викаше,
И тргнав кон него,
Оставајќи ја оваа земна сенка.",937,191,1128,4320,34.744136810302734,0.0050661928050414,0.0,0.0,0
Милош Линдро,ЕНОХ НА ТРЕТОТО НЕБО II,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Прикажување меѓучовечки конфликт
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Меѓу небото и земјата,"Меѓу небото и земјата

Небото ги гледа сите наши земни патишта,
кон него наши души се стремат да се вздигнат.
Таму, во седумте небесни води,
тој одамна седи и ги чека нашите доброди.

Но ние, земни суштества, обземени во негови мрежи,
не можеме да го видиме она што во таму лежи.
Затоа многумина во морна тага се потопуваат,
и во празнината на својата душа го бараат.

Јас видов како небото плачеше за нашите гревови,
а земјата под нозете ми трептеше од жали и речи.
Колку душевна болка, колку внатрешна меланхолија,
толку немаме смисла за плаветнилото што нѐ гледа одозгора горе во висина.",534,288,822,5812,51.493499755859375,0.0030649362260451,0.0,0.0,0
Милош Линдро,",,АЗЗА“","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови поврзани со култура
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Обетин на седумте небеса,"Обетин на седумте небеса

Во синило горди се издигнуваат седумте небеса,
Кон нив вперено е моево срце, кам' неба се воздига.
Таму видов лик чуден, во бездни на светлина зграден,
Што со земните споен, а магијата небесна го оддадe.

Зашто, таму го видов Него како патник вечен,
Како светлисков облак, што ја обзема земјата целa.
Сите земни бивства тука му се понизни, 
Под неговиот немирен поглед, што од висините божествено ги следи.

Очите небесни, кобни и прекрасни, ме навидоа,
И душата ми прожалисана, во сета земност ја прикова.
Сред седумте небеса, нивен господар Тој царува,
На земните созданија, суд и спас им носи.

Таму, во таа бескрајна вечност, сакам да вечно да почивам,
Таму, во тие меѓушини небесни, да влезам во вечен мир.
Ах, колку ми е тага, кога морам да се вратам во суровата земја, 
Какво невесело чувство, кога од тука треба да заминам.

Но, знам дека ќе се вратам пак, за да Го видам Него, 
И да се потопам во бесконечната светлина така сакана.
Небесата да ми бидат дом, а не оваа земна појава,
Затоа, не го одлажувај твојот гаснечки здив, Пред Него да застанам.",961,520,1481,10795,43.27522277832031,0.0017458709783442,0.0,0.0,0
Милош Линдро,",,БОКОБИ“","Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Помежду небо и земја,"Помежду небо и земја

Во очите небесни сè посјај,
а подолу земните - тага влеана.
Зашто таму, помежду таа простор,
ти се скриваш, седумте небеса изнатаа.

Сите мои емоции вкрстени,
негативноста притиска со сила.
Минатото како сен ме следи,
а времето беспомошно ми бега.

Видов твоето лице таму,
затоа за тебе плачи душата.
На видот твој небата се затемнија,
земјата со очај загибна.

Таму, во вечноста, те чекам јас,
низ сенките што секогаш ми го скриваа.
Но, ти не се враќаш, ми викаш:
""Овде, на земни нема да ме видиш.""",517,280,797,4726,45.51715087890625,0.0031450619353854,0.0,0.0,0
Бранко Цветкоски,ВОДОДЕЛНИЦА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Интерпункциски симболи",Под измамниот оган,"Под измамниот оган

Над мојот спокој се надвиваат сенките,
без да ме допрат тие како грумен пепел
што се враќа во моето тело.
Пред мене стои оној светол лик -
зад него се крие водата на тагата,
семињата на молчењето што никнат
во мојот ум и ме тераат да се повлекувам
длабоко под овој измамлив оган.
Покриен сум со црни парцали,
над мене се рушат сводовите на небото,
а тагата ме води низ пустоши на страв
без да ми даде спас од животот што ме влече
во празнината на вечното подземје.
Одрекувам се од сета слава и одлуки,
само да се сокријам зад сенката на оној
што ги враќа мртвите меѓу живите,
да ме однесе во светлината на незнаењето
каде што нема смрт, ниту пак живот.",900,324,1224,6080,37.9600944519043,0.0049133779244335,0.0,0.0,0
Бранко Цветкоски,ДОЈКИ НАД ЖИТАТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи
Оксфордска запирка",Исчезнати тишини,"Исчезнати тишини

Над глувите тишини,
под забравата на моето сеќавање,
се враќаат црни сенки
без глас и без облик.

Оној што бевме некогаш,
што копаа под кожата на времето,
сега е само водата што се крие,
изгубени семињата на забот.

Без светлина, без пат,
враќаме се назад, во оној бескрај
каде што нашите срца чекорат
во мрачни ритуали на саможртва.

Зад заборавот, чекаме
овој хоризонт да се подигне,
да ги откријеме исчезнатите тишини
што немаат ниту еден збор за нас.",977,246,1223,4879,39.65914916992188,0.0029811021869114,0.0,0.0,0
Бранко Цветкоски,ЧЕШМА ПОКРАЈ ПАТОТ 3.(7),"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Враќање,"Враќање

Над мојот мрачен свет, водата се враќа,
семињата се распрснати под дождот.
Тагата ме гуши, зад мене се поместува,
без да може да ме досега.

Оној оган на минатото што некогаш го носев,
сега повторно се разгорува пред мојот поглед.
Пред мене се движи мојата сенка,
но, таа е само празна љуштура без живот.

Дланките ми изгубија чувство за време и простор,
само одекот на мојот плач го слушам.
Низ тишината, водата шумка и ме враќа
во некое мрачно минато, надвор од мојата душа.",977,243,1220,4713,36.547630310058594,0.0034643915518182,0.0,0.0,0
Бранко Цветкоски,СЕВЕРНА КВАЧКА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Тага
Неутрален тон
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Враќање,"Враќање

Над мојот дом, небото се враќа,
Под мене, водата со своите семиња.
Оној што беше зад мене, сега е пред,
Зад мене, моминската тага.

Без твојот глас, времето стои,
Мојот дом е пустош во сеќавањата.
Пред да се вратиш, пред да се родиш,
Враќаш ми се во мислите, во душата.

Над стариот пат, минатото се враќа,
Под старото дрво, моите солзи капат.
Оној што одамна си отишол,
Зад мене, се враќа во моето срце.",864,227,1091,4126,25.844711303710938,0.0037870472843898,0.0,0.0,0
Бранко Цветкоски,ЅАЕСULUM,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Просоцијално однесување
Бидување љубезен
Зборови за комуникација
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови фокусирани на сегашноста
Зборови фокусирани на иднината
Зборови поврзани со време
Зборови кои означуваат жени
Интерпункциски симболи",Враќање на Водата,"Враќање на Водата

Над пенливите водени патеки,
Мојот поглед се враќа назад.
Низ мигот што како сенка течеше,
Без остаток или трага, одеднаш се јавува.

Под површината, семињата се будат,
Пркосејќи на плимата и осеката.
Оној што го води времето напред,
Ja враќа водата назад, кон почетокот.

Без ограничување, над и под,
Зад секој миг што ја влече иднината,
Водата се раѓа и живее, враќајќи се на себеси,
Пред и по сега, вечно во движење.

Низ невидливите линии на време и простор,
Целата вселена се движи во круг,
Водата ја насочува нашата патека
И ни покажува дека сме дел од нејзиното вечно тече.",940,297,1237,5434,43.03969955444336,0.002477851671914,0.0,0.0,0.0
Бранко Цветкоски,БОГИНКИ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Негативна емоција
Тага
Негативен тон
Зборови поврзани со аудитивна перцепција
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Потрага низ сеќавањата,"Потрага низ сеќавањата

Над нив се надвива магла,
под нив се движи водата.
Мојот поглед враќа се назад,
но видот го губи без тага.

Зад мене одекнува оној звук,
што во душата остава белег.
Пред мене се редат семињата,
кои никогаш не ќе расцутат.

Над мене време безмилостно тече,
под мене се губи тлото.
Зашто оној миг кога те имав,
без тебе остана само празно мое.

Сега, над мене се надвива смрт,
под мене се раствора вечност.
Во мене се враќаат сеќавањата,
во мене се крие болната минатост.",954,251,1205,4363,30.52179718017578,0.0029076034292809,0.0,0.0,0
Бранко Цветкоски,СЕ ВРАЌА НОЌТА,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Увид
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со смрт
Зборови поврзани со дом
Зборови фокусирани на минатото
Зборови поврзани со време
Повторени зборови
Интерпункциски симболи",Потопени споменчиња,"Потопени споменчиња

Во длабоките води, сваќам,
мојот дом се преплетува и губи.
Над и под, во бескрајот,
утрешните семињата потонуваат.

Оној тивок шум на одминатото
повторно ме враќа кон тажниот дел
од мојот изгубен, но сепак жив
живот, што не се гаси ниту замира.

Без име, без лице, сам себе испитувам
во водениот одраз што го враќа зад мене,
во оваа мрачна собираница на сеќавања,
каде што душата моја нема каде да избега.

Јас, опфатен од вечност, се навраќам
кон примарната точка на потеклото,
за да продре во мен пешачкото
светло на длабоката недофатна смисла.",547,287,834,4783,55.232940673828125,0.0036472316968709,0.0,0.0,0
Бранко Цветкоски,ПЛАДНЕВНА МОЛИТВА,"Фигуративен јазик
Фрагмент од реченица
Активен глас
Неутрален тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на сегашноста
Интерпункциски симболи",Модар Простор,"Модар Простор

Над мојот свет пловат облаците
Под мојот поглед се шири водата
Мојот поглед враќа флексов образ
Без име, без дом, само потонува

Зад мене залез на песната лежи
Оној што одамна го нема
Водата ме расфрла како семиња
Пред мене се отвора бесконечноста

Крстот меѓу земјата и небото
Смртта зад мене што ме следи
Сегашноста во која чекор по чекор одам
.....",885,195,1080,2935,49.03083419799805,0.0042553176926161,0.0,0.0,0
Бранко Цветкоски,АКАТИСТ,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Женски заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со смрт
Зборови поврзани со религија
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Во сенката на утре,"Во сенката на утре

Над мојот живот се вие сенка,
Под неа тагата ме прекрива.
Мојот дух го носи терет тежок,
Враќа ме назад во минатото.

Без надеж во безден се сурвува,
Зад тоа оној сјај го губам.
Водата на време бавно тече,
Семињата на сета смисла венат.

Пред мене спуштена завеса,
Оној јас што беше - сè повеќе се губи.
Во безмолвие на мигот застинува,
Тагата ме раѓа, ме носи назад.

Под тага и болка погребаниот јас,
Над сето ова небото црно се собира.
Во рака со ништожност мртви цветови,
Зад животот заминуваат денови.",527,284,811,4842,35.665283203125,0.0031988357281173,0.0,0.0,0
Бранко Цветкоски,СЕВЕРЕН ТАНЦ  4.,"Фигуративен јазик
Фрагмент од реченица
Долга реченица (run-on)
Активен глас
Машки заменки
Негативна емоција
Тага
Негативен тон
Зборови поврзани со визуелна перцепција
Зборови поврзани со просторна перцепција
Зборови поврзани со перцепција на движење
Зборови поврзани со смрт
Зборови фокусирани на минатото
Зборови поврзани со време
Интерпункциски симболи",Пушка за птици,"Пушка за птици

Над мојот дим, враќа се она
што некогаш го исфрлив јас.
Под вода, семињата чекаат
да ги повлече времето назад.

Оној од зад мене го гледа
како останувам без дом, без мир.
Без светлина, без размислување,
пред мене се шири празнината.

Водата што ја пиев некогаш
се префрли во јамка без крај.
Моите стапки, некаде зад мене,
оставија трага, но не знам каде.

Минатото ме гони неуморно,
а иднината ме гледа студено.
Само времето, како немилосрден стражар,
ми брои ги моментите пред крајот.

Само пушка за птици
може да ми ја врати мојата слобода,
која, без број, ме напуштила
и ми ја одзела до последната црта.",937,306,1243,5071,29.53610038757324,0.0023395375696551,0.0,0.0,0
